Scan:     57        G34_43MM1 2011-01-20 +17 09 46.0
                               Counts  
         GHz-LSR                 RR
      26.7648965109639754     -0.1142593
      26.7648720988828472     -0.1133019
      26.7648476868017191     -0.1088906
      26.7648232747205910     -0.1147796
      26.7647988626394664     -0.1285585
      26.7647744505583383     -0.1184597
      26.7647500384772101     -0.1327977
      26.7647256263960855     -0.1139830
      26.7647012143149574     -0.1161404
      26.7646768022338293     -0.1282105
      26.7646523901527011     -0.1235076
      26.7646279780715766     -0.1263509
      26.7646035659904484     -0.1123396
      26.7645791539093238     -0.1052511
      26.7645547418281957     -0.1207452
      26.7645303297470711     -0.1321767
      26.7645059176659430     -0.1107570
      26.7644815055848149     -0.1257062
      26.7644570935036903     -0.1221041
      26.7644326814225622     -0.1290179
      26.7644082693414340     -0.1265007
      26.7643838572603059     -0.1260576
      26.7643594451791813     -0.1270298
      26.7643350330980532     -0.1215391
      26.7643106210169250     -0.1197519
      26.7642862089357969     -0.1165632
      26.7642617968546723     -0.1333951
      26.7642373847735442     -0.1208179
      26.7642129726924161     -0.1351774
      26.7641885606112915     -0.1243996
      26.7641641485301633     -0.1199939
      26.7641397364490352     -0.1162525
      26.7641153243679071     -0.1208397
      26.7640909122867825     -0.1019924
      26.7640665002056544     -0.1234799
      26.7640420881245262     -0.1282340
      26.7640176760433981     -0.1201294
      26.7639932639622735     -0.1221046
      26.7639688518811454     -0.1283764
      26.7639444398000172     -0.1166769
      26.7639200277188927     -0.1306824
      26.7638956156377645     -0.1236781
      26.7638712035566364     -0.1255678
      26.7638467914755083     -0.1305367
      26.7638223793943837     -0.1270919
      26.7637979673132591     -0.1151439
      26.7637735552321310     -0.1105243
      26.7637491431510064     -0.1180763
      26.7637247310698783     -0.1172571
      26.7637003189887501     -0.1212771
      26.7636759069076220     -0.1108054
      26.7636514948264974     -0.1255795
      26.7636270827453693     -0.1322478
      26.7636026706642411     -0.1125235
      26.7635782585831130     -0.1107961
      26.7635538465019884     -0.1167720
      26.7635294344208603     -0.1108506
      26.7635050223397322     -0.1159595
      26.7634806102586076     -0.1169452
      26.7634561981774795     -0.1214190
      26.7634317860963513     -0.1195556
      26.7634073740152232     -0.1247586
      26.7633829619340986     -0.1257645
      26.7633585498529705     -0.1179325
      26.7633341377718423     -0.1020492
      26.7633097256907142     -0.1133995
      26.7632853136095896     -0.1208948
      26.7632609015284615     -0.1266315
      26.7632364894473334     -0.1208626
      26.7632120773662088     -0.1143143
      26.7631876652850806     -0.1202425
      26.7631632532039525     -0.1189241
      26.7631388411228244     -0.1203408
      26.7631144290416998     -0.1199276
      26.7630900169605717     -0.1094881
      26.7630656048794435     -0.1140801
      26.7630411927983154     -0.1203049
      26.7630167807171944     -0.1293623
      26.7629923686360662     -0.1149438
      26.7629679565549381     -0.1094079
      26.7629435444738135     -0.1240218
      26.7629191323926854     -0.1174878
      26.7628947203115573     -0.1082942
      26.7628703082304291     -0.1164085
      26.7628458961493045     -0.1097308
      26.7628214840681764     -0.1235366
      26.7627970719870483     -0.1122901
      26.7627726599059237     -0.1272258
      26.7627482478247956     -0.1174305
      26.7627238357436674     -0.1158268
      26.7626994236625393     -0.1108643
      26.7626750115814147     -0.1221638
      26.7626505995002866     -0.1030775
      26.7626261874191584     -0.1165883
      26.7626017753380303     -0.1152160
      26.7625773632569057     -0.1177582
      26.7625529511757776     -0.1168465
      26.7625285390946495     -0.1263009
      26.7625041270135213     -0.1133639
      26.7624797149323967     -0.1156053
      26.7624553028512686     -0.1185441
      26.7624308907701405     -0.1152735
      26.7624064786890159     -0.1077208
      26.7623820666078878     -0.1198825
      26.7623576545267596     -0.1266792
      26.7623332424456315     -0.1141203
      26.7623088303645069     -0.1137261
      26.7622844182833788     -0.1123129
      26.7622600062022507     -0.1174697
      26.7622355941211296     -0.1156562
      26.7622111820400015     -0.1169400
      26.7621867699588734     -0.1275281
      26.7621623578777452     -0.1178395
      26.7621379457966206     -0.1146391
      26.7621135337154925     -0.1170312
      26.7620891216343644     -0.1126489
      26.7620647095532362     -0.1167851
      26.7620402974721117     -0.1098543
      26.7620158853909835     -0.1072925
      26.7619914733098554     -0.1240650
      26.7619670612287308     -0.1283739
      26.7619426491476027     -0.1272720
      26.7619182370664745     -0.1106329
      26.7618938249853464     -0.1244549
      26.7618694129042218     -0.1140636
      26.7618450008230937     -0.1043101
      26.7618205887419656     -0.1256682
      26.7617961766608374     -0.1103794
      26.7617717645797129     -0.1172602
      26.7617473524985847     -0.1144719
      26.7617229404174566     -0.1166627
      26.7616985283363320     -0.1201834
      26.7616741162552039     -0.1155357
      26.7616497041740757     -0.1135357
      26.7616252920929476     -0.1194469
      26.7616008800118230     -0.1198895
      26.7615764679306949     -0.1167765
      26.7615520558495668     -0.1151168
      26.7615276437684386     -0.1246774
      26.7615032316873140     -0.1083459
      26.7614788196061859     -0.1125747
      26.7614544075250613     -0.1308600
      26.7614299954439367     -0.1119475
      26.7614055833628086     -0.1160786
      26.7613811712816805     -0.1151403
      26.7613567592005523     -0.1152053
      26.7613323471194278     -0.1204564
      26.7613079350382996     -0.1181715
      26.7612835229571715     -0.1290707
      26.7612591108760469     -0.1102061
      26.7612346987949188     -0.1188506
      26.7612102867137907     -0.1178888
