Scan:     91           I20126 2011-01-20 +19 51 14.0
                               Counts  
         GHz-LSR                 RR
      36.5603363889470927     -0.0438389
      36.5603119757985837     -0.0485213
      36.5602875626500747     -0.0343264
      36.5602631495015800     -0.0543625
      36.5602387363530710     -0.0476237
      36.5602143232045691     -0.0376847
      36.5601899100560672     -0.0516886
      36.5601654969075653     -0.0596597
      36.5601410837590564     -0.0517822
      36.5601166706105545     -0.0526625
      36.5600922574620526     -0.0454317
      36.5600678443135436     -0.0400100
      36.5600434311650417     -0.0416950
      36.5600190180165399     -0.0439729
      36.5599946048680309     -0.0462880
      36.5599701917195290     -0.0540549
      36.5599457785710271     -0.0519966
      36.5599213654225252     -0.0465497
      36.5598969522740163     -0.0480202
      36.5598725391255215     -0.0421737
      36.5598481259770125     -0.0547085
      36.5598237128285035     -0.0412350
      36.5597992996800087     -0.0486101
      36.5597748865314998     -0.0461791
      36.5597504733829979     -0.0506655
      36.5597260602344960     -0.0501878
      36.5597016470859941     -0.0465794
      36.5596772339374851     -0.0460132
      36.5596528207889762     -0.0491208
      36.5596284076404814     -0.0457772
      36.5596039944919724     -0.0405868
      36.5595795813434705     -0.0409942
      36.5595551681949686     -0.0502029
      36.5595307550464597     -0.0420440
      36.5595063418979578     -0.0512297
      36.5594819287494559     -0.0486264
      36.5594575156009540     -0.0494681
      36.5594331024524450     -0.0355721
      36.5594086893039503     -0.0405612
      36.5593842761554413     -0.0437130
      36.5593598630069323     -0.0468879
      36.5593354498584375     -0.0605709
      36.5593110367099285     -0.0376527
      36.5592866235614267     -0.0522878
      36.5592622104129177     -0.0522935
      36.5592377972644229     -0.0436947
      36.5592133841159139     -0.0464785
      36.5591889709674049     -0.0406362
      36.5591645578189102     -0.0393255
      36.5591401446704012     -0.0488443
      36.5591157315218993     -0.0399042
      36.5590913183733974     -0.0341413
      36.5590669052248884     -0.0503658
      36.5590424920763866     -0.0413705
      36.5590180789278847     -0.0280461
      36.5589936657793828     -0.0571814
      36.5589692526308738     -0.0489020
      36.5589448394823791     -0.0454820
      36.5589204263338701     -0.0594536
      36.5588960131853611     -0.0492178
      36.5588716000368592     -0.0428265
      36.5588471868883573     -0.0414832
      36.5588227737398554     -0.0521016
      36.5587983605913465     -0.0408011
      36.5587739474428517     -0.0371716
      36.5587495342943427     -0.0415340
      36.5587251211458337     -0.0469353
      36.5587007079973390     -0.0389520
      36.5586762948488300     -0.0435024
      36.5586518817003281     -0.0441319
      36.5586274685518262     -0.0510680
      36.5586030554033172     -0.0525860
      36.5585786422548153     -0.0515733
      36.5585542291063135     -0.0520978
      36.5585298159578116     -0.0443225
      36.5585054028093026     -0.0504406
      36.5584809896607936     -0.0528637
      36.5584565765122989     -0.0411606
      36.5584321633637899     -0.0364250
      36.5584077502152880     -0.0392912
      36.5583833370667861     -0.0503033
      36.5583589239182842     -0.0408827
      36.5583345107697752     -0.0377887
      36.5583100976212734     -0.0505959
      36.5582856844727715     -0.0470036
      36.5582612713242625     -0.0499792
      36.5582368581757677     -0.0476299
      36.5582124450272588     -0.0461757
      36.5581880318787569     -0.0484516
      36.5581636187302550     -0.0490631
      36.5581392055817460     -0.0318057
      36.5581147924332441     -0.0394406
      36.5580903792847423     -0.0516652
      36.5580659661362404     -0.0355281
      36.5580415529877314     -0.0503182
      36.5580171398392224     -0.0464946
      36.5579927266907276     -0.0345303
      36.5579683135422187     -0.0540141
      36.5579439003937168     -0.0428954
      36.5579194872452149     -0.0477321
      36.5578950740967130     -0.0439102
      36.5578706609482040     -0.0464151
      36.5578462477997022     -0.0463475
      36.5578218346512003     -0.0517133
      36.5577974215026913     -0.0445584
      36.5577730083541965     -0.0496300
      36.5577485952056875     -0.0462087
      36.5577241820571857     -0.0513209
      36.5576997689086838     -0.0451622
      36.5576753557601748     -0.0470407
      36.5576509426116729     -0.0447624
      36.5576265294631639     -0.0502684
      36.5576021163146692     -0.0596000
      36.5575777031661602     -0.0487108
      36.5575532900176512     -0.0501493
      36.5575288768691564     -0.0508288
      36.5575044637206474     -0.0478291
      36.5574800505721456     -0.0414691
      36.5574556374236437     -0.0452362
      36.5574312242751418     -0.0450427
      36.5574068111266328     -0.0417296
      36.5573823979781309     -0.0569821
      36.5573579848296291     -0.0411219
      36.5573335716811201     -0.0496009
      36.5573091585326253     -0.0509286
      36.5572847453841163     -0.0495451
      36.5572603322356144     -0.0442285
      36.5572359190871055     -0.0440660
      36.5572115059386036     -0.0490405
      36.5571870927901017     -0.0457937
      36.5571626796415927     -0.0529298
      36.5571382664930979     -0.0439877
      36.5571138533445890     -0.0419709
      36.5570894401960800     -0.0408215
      36.5570650270475852     -0.0417996
      36.5570406138990762     -0.0493293
      36.5570162007505743     -0.0477498
      36.5569917876020725     -0.0496813
      36.5569673744535706     -0.0436557
      36.5569429613050616     -0.0361995
      36.5569185481565597     -0.0430250
      36.5568941350080578     -0.0439250
      36.5568697218595489     -0.0444366
      36.5568453087110470     -0.0415491
      36.5568208955625451     -0.0427230
      36.5567964824140361     -0.0416892
      36.5567720692655342     -0.0502333
      36.5567476561170324     -0.0508526
      36.5567232429685305     -0.0435491
      36.5566988298200215     -0.0438645
      36.5566744166715267     -0.0486075
      36.5566500035230177     -0.0418357
      36.5566255903745088     -0.0365336
      36.5566011772260140     -0.0508705
      36.5565767640775050     -0.0402400
      36.5565523509290031     -0.0443421
      36.5565279377805012     -0.0462801
      36.5565035246319994     -0.0533327
      36.5564791114834904     -0.0467561
      36.5564546983349814     -0.0488692
      36.5564302851864866     -0.0441062
      36.5564058720379776     -0.0555104
      36.5563814588894758     -0.0486125
      36.5563570457409739     -0.0540300
      36.5563326325924649     -0.0511958
      36.5563082194439630     -0.0354728
      36.5562838062954611     -0.0547744
