Scan:     46           G10_62 2011-01-20 +15 45 11.0
                                 Ta    
         GHz-LSR                 RR
      26.7702334230877135     -0.3281256
      26.7702090112011390     -0.8506795
      26.7701845993145611     -0.0588226
      26.7701601874279866     -1.2252650
      26.7701357755414087     -1.1369764
      26.7701113636548307     -1.5122120
      26.7700869517682563     -0.4558511
      26.7700625398816783     -0.7965342
      26.7700381279951003     -1.9866035
      26.7700137161085294     -0.7180185
      26.7699893042219514     -0.2237708
      26.7699648923353735     -0.4674430
      26.7699404804487955     -1.3930851
      26.7699160685622211      0.0329914
      26.7698916566756431     -0.8761363
      26.7698672447890651     -1.3285689
      26.7698428329024942     -0.0768827
      26.7698184210159162     -0.7688351
      26.7697940091293383     -0.7080978
      26.7697695972427603     -0.8504624
      26.7697451853561859     -0.6140743
      26.7697207734696079     -1.2220888
      26.7696963615830299     -0.5598051
      26.7696719496964555     -0.5188720
      26.7696475378098810     -0.3699135
      26.7696231259233031     -0.3045350
      26.7695987140367251     -0.4576809
      26.7695743021501507     -0.4141653
      26.7695498902635727     -0.4456022
      26.7695254783769947     -0.4091391
      26.7695010664904203     -1.1421708
      26.7694766546038423     -0.9556937
      26.7694522427172643     -1.0135802
      26.7694278308306934     -0.2880804
      26.7694034189441155     -0.2548428
      26.7693790070575375     -1.0674043
      26.7693545951709595      0.0344280
      26.7693301832843851     -0.6000454
      26.7693057713978071     -0.8308094
      26.7692813595112291     -0.5924161
      26.7692569476246582     -0.0521705
      26.7692325357380803     -0.7600684
      26.7692081238515023     -0.2650676
      26.7691837119649243     -1.2285072
      26.7691593000783499     -0.3032207
      26.7691348881917719     -0.4761377
      26.7691104763051939     -0.3658817
      26.7690860644186195     -0.3751897
      26.7690616525320451     -0.8797068
      26.7690372406454671     -0.4190554
      26.7690128287588891     -0.4283817
      26.7689884168723147     -0.6148361
      26.7689640049857367     -0.5745474
      26.7689395930991587     -0.9803651
      26.7689151812125843     -0.1697822
      26.7688907693260063     -0.1662656
      26.7688663574394319     -0.8423604
      26.7688419455528539     -0.3702445
      26.7688175336662795     -0.6922912
      26.7687931217797015     -0.0965852
      26.7687687098931235     -0.1522535
      26.7687442980065491     -0.2110174
      26.7687198861199711     -0.6033450
      26.7686954742333931     -0.6251021
      26.7686710623468223     -0.7950157
      26.7686466504602443     -0.1191782
      26.7686222385736663     -0.6800897
      26.7685978266870883     -0.4430048
      26.7685734148005139     -0.5043609
