Scan:     93          DR21-OH 2011-01-20 +20 02 11.0
                               Counts  
         GHz-LSR                 RR
      36.5605806797379103     -0.0264355
      36.5605562663288168     -0.0201351
      36.5605318529197305     -0.0262348
      36.5605074395106442     -0.0170807
      36.5604830261015650     -0.0154520
      36.5604586126924715     -0.0227509
      36.5604341992833852     -0.0150281
      36.5604097858742989     -0.0187975
      36.5603853724652197     -0.0034379
      36.5603609590561263     -0.0232474
      36.5603365456470399     -0.0193451
      36.5603121322379536     -0.0110204
      36.5602877188288744     -0.0255958
      36.5602633054197881     -0.0223676
      36.5602388920106947     -0.0254473
      36.5602144786016083     -0.0240232
      36.5601900651925291     -0.0221730
      36.5601656517834428     -0.0124436
      36.5601412383743494     -0.0204995
      36.5601168249652630     -0.0192275
      36.5600924115561838     -0.0113368
      36.5600679981470975     -0.0202568
      36.5600435847380041     -0.0157830
      36.5600191713289178     -0.0177029
      36.5599947579198385     -0.0156624
      36.5599703445107522     -0.0304236
      36.5599459311016588     -0.0213168
      36.5599215176925725     -0.0221368
      36.5598971042834933     -0.0172840
      36.5598726908744069     -0.0105498
      36.5598482774653135     -0.0144792
      36.5598238640562272     -0.0192568
      36.5597994506471409     -0.0137849
      36.5597750372380617     -0.0184425
      36.5597506238289753     -0.0259000
      36.5597262104198819     -0.0170627
      36.5597017970107956     -0.0190246
      36.5596773836017164     -0.0343070
      36.5596529701926301     -0.0318303
      36.5596285567835366     -0.0115323
      36.5596041433744503     -0.0277478
      36.5595797299653711     -0.0167376
      36.5595553165562848     -0.0113946
      36.5595309031471913     -0.0212749
      36.5595064897381050     -0.0139896
      36.5594820763290258     -0.0162976
      36.5594576629199395     -0.0092734
      36.5594332495108461     -0.0033780
      36.5594088361017597     -0.0135216
      36.5593844226926805     -0.0160126
      36.5593600092835942     -0.0141898
      36.5593355958745008     -0.0189231
      36.5593111824654144     -0.0141173
      36.5592867690563352     -0.0197978
      36.5592623556472489     -0.0121010
      36.5592379422381626     -0.0187877
      36.5592135288290692     -0.0109385
      36.5591891154199899     -0.0308491
      36.5591647020109036     -0.0152647
      36.5591402886018173     -0.0136383
      36.5591158751927239     -0.0122779
      36.5590914617836447     -0.0138775
      36.5590670483745583     -0.0107812
      36.5590426349654720     -0.0134647
      36.5590182215563786     -0.0182426
      36.5589938081472923     -0.0139168
      36.5589693947382131     -0.0181262
      36.5589449813291267     -0.0214123
      36.5589205679200333     -0.0174012
      36.5588961545109470     -0.0185203
      36.5588717411018678     -0.0193166
      36.5588473276927814     -0.0181376
      36.5588229142836880     -0.0187700
      36.5587985008746017     -0.0193039
      36.5587740874655225     -0.0206772
      36.5587496740564362     -0.0236814
      36.5587252606473498     -0.0201016
      36.5587008472382564     -0.0225140
      36.5586764338291772     -0.0160444
      36.5586520204200909     -0.0118954
      36.5586276070110046     -0.0133870
      36.5586031936019111     -0.0206719
      36.5585787801928319     -0.0240892
      36.5585543667837456     -0.0110355
      36.5585299533746593     -0.0241981
      36.5585055399655658     -0.0115798
      36.5584811265564866     -0.0168397
      36.5584567131474003     -0.0232570
      36.5584322997383140     -0.0190209
      36.5584078863292206     -0.0147308
      36.5583834729201413     -0.0162641
      36.5583590595110550     -0.0157467
      36.5583346461019687     -0.0131743
      36.5583102326928753     -0.0267968
      36.5582858192837961     -0.0182288
      36.5582614058747097     -0.0153333
      36.5582369924656234     -0.0159945
      36.5582125790565371     -0.0236708
      36.5581881656474437     -0.0265078
      36.5581637522383645     -0.0232085
      36.5581393388292781     -0.0303335
      36.5581149254201918     -0.0105134
      36.5580905120110984     -0.0176195
      36.5580660986020192     -0.0131297
      36.5580416851929328     -0.0108218
      36.5580172717838465     -0.0130153
      36.5579928583747531     -0.0170728
      36.5579684449656739     -0.0167715
      36.5579440315565876     -0.0209026
      36.5579196181475012     -0.0185203
      36.5578952047384078     -0.0176453
      36.5578707913293286     -0.0133713
      36.5578463779202423     -0.0173015
      36.5578219645111560     -0.0139515
      36.5577975511020625     -0.0193126
      36.5577731376929833     -0.0152308
      36.5577487242838970     -0.0167799
      36.5577243108748107     -0.0113493
      36.5576998974657243     -0.0212873
      36.5576754840566380     -0.0161358
      36.5576510706475517     -0.0240548
      36.5576266572384654     -0.0121010
      36.5576022438293791     -0.0118390
      36.5575778304202927     -0.0190364
      36.5575534170112064     -0.0195291
      36.5575290036021201     -0.0180528
      36.5575045901930338     -0.0146329
