Scan:     74           G45_07 2011-01-20 +18 41 23.0
                               Counts  
         GHz-LSR                 RR
      36.5524278595103098      0.0168842
      36.5524034472074888      0.0346683
      36.5523790349046678      0.0163248
      36.5523546226018539      0.0241230
      36.5523302102990328      0.0232067
      36.5523057979962189      0.0197127
      36.5522813856933979      0.0325127
      36.5522569733905769      0.0295341
      36.5522325610877630      0.0188603
      36.5522081487849420      0.0225917
      36.5521837364821209      0.0287374
      36.5521593241793070      0.0185911
      36.5521349118764860      0.0311616
      36.5521104995736721      0.0253948
      36.5520860872708511      0.0299536
      36.5520616749680300      0.0286935
      36.5520372626652161      0.0295922
      36.5520128503623951      0.0219815
      36.5519884380595812      0.0236596
      36.5519640257567602      0.0216384
      36.5519396134539392      0.0287887
      36.5519152011511252      0.0213417
      36.5518907888483042      0.0354044
      36.5518663765454832      0.0178710
      36.5518419642426693      0.0250740
      36.5518175519398483      0.0159611
      36.5517931396370344      0.0184705
      36.5517687273342133      0.0395687
      36.5517443150313923      0.0240569
      36.5517199027285784      0.0325106
      36.5516954904257574      0.0181901
      36.5516710781229435      0.0313715
      36.5516466658201225      0.0213047
      36.5516222535173014      0.0249220
      36.5515978412144875      0.0223790
      36.5515734289116665      0.0284594
      36.5515490166088455      0.0277315
      36.5515246043060316      0.0281086
      36.5515001920032105      0.0254412
      36.5514757797003966      0.0302419
      36.5514513673975756      0.0340119
      36.5514269550947546      0.0239367
      36.5514025427919407      0.0262795
      36.5513781304891197      0.0333054
      36.5513537181862986      0.0283661
      36.5513293058834847      0.0236951
      36.5513048935806637      0.0288434
      36.5512804812778498      0.0275927
      36.5512560689750288      0.0243102
      36.5512316566722077      0.0229579
      36.5512072443693938      0.0310443
      36.5511828320665728      0.0342632
      36.5511584197637589      0.0223464
      36.5511340074609379      0.0332621
      36.5511095951581169      0.0320371
      36.5510851828553029      0.0338889
      36.5510607705524819      0.0188773
      36.5510363582496609      0.0244596
      36.5510119459468541      0.0150419
      36.5509875336440331      0.0208480
      36.5509631213412192      0.0196206
      36.5509387090383981      0.0314913
      36.5509142967355771      0.0313961
      36.5508898844327632      0.0280325
      36.5508654721299422      0.0396008
      36.5508410598271283      0.0163232
      36.5508166475243073      0.0250687
      36.5507922352214862      0.0244216
      36.5507678229186723      0.0340366
      36.5507434106158513      0.0287173
      36.5507189983130374      0.0326634
      36.5506945860102164      0.0223599
      36.5506701737073953      0.0237395
      36.5506457614045814      0.0380362
      36.5506213491017604      0.0264896
      36.5505969367989394      0.0273448
      36.5505725244961255      0.0341059
      36.5505481121933045      0.0224689
      36.5505236998904905      0.0155307
      36.5504992875876695      0.0234251
      36.5504748752848485      0.0249233
      36.5504504629820346      0.0324744
      36.5504260506792136      0.0180105
      36.5504016383763997      0.0293774
      36.5503772260735786      0.0237102
      36.5503528137707576      0.0356318
      36.5503284014679437      0.0260208
      36.5503039891651227      0.0398434
      36.5502795768623017      0.0181986
      36.5502551645594878      0.0258195
      36.5502307522566667      0.0272513
      36.5502063399538528      0.0244104
      36.5501819276510318      0.0219911
      36.5501575153482108      0.0309016
      36.5501331030453969      0.0263793
      36.5501086907425758      0.0280084
      36.5500842784397548      0.0209234
      36.5500598661369409      0.0309305
      36.5500354538341199      0.0339654
      36.5500110415313060      0.0262114
      36.5499866292284850      0.0275356
      36.5499622169256639      0.0176328
      36.5499378046228500      0.0239031
      36.5499133923200290      0.0232004
      36.5498889800172151      0.0287695
      36.5498645677143941      0.0316525
      36.5498401554115731      0.0305620
      36.5498157431087591      0.0311011
      36.5497913308059381      0.0365998
      36.5497669185031171      0.0277832
      36.5497425062003032      0.0320270
      36.5497180938974822      0.0229410
      36.5496936815946682      0.0300928
      36.5496692692918472      0.0357792
      36.5496448569890262      0.0290639
      36.5496204446862123      0.0323331
      36.5495960323833913      0.0257706
      36.5495716200805774      0.0292557
      36.5495472077777563      0.0313213
      36.5495227954749353      0.0317639
      36.5494983831721214      0.0284577
      36.5494739708693004      0.0282890
      36.5494495585664794      0.0254355
      36.5494251462636655      0.0290304
      36.5494007339608515      0.0442936
      36.5493763216580376      0.0315618
      36.5493519093552166      0.0244490
      36.5493274970523956      0.0316579
