Scan:     11            3C286 2011-01-20 +13 22 05.0
                               Counts  
         GHz-LSR                 RR
      36.5599645082345930      0.3945560
      36.5599400968487416      0.3660099
      36.5599156854628831      0.3629319
      36.5598912740770174      0.3834191
      36.5598668626911589      0.3920685
      36.5598424513053075      0.3610278
      36.5598180399194490      0.3848974
      36.5597936285335834      0.3685091
      36.5597692171477249      0.4044355
      36.5597448057618735      0.3846502
      36.5597203943760150      0.3946371
      36.5596959829901493      0.3854585
      36.5596715716042908      0.3894263
      36.5596471602184394      0.3842189
      36.5596227488325809      0.4005353
      36.5595983374467153      0.3754800
      36.5595739260608568      0.3629361
      36.5595495146750054      0.3700332
      36.5595251032891468      0.3725789
      36.5595006919032812      0.3860587
      36.5594762805174227      0.3809946
      36.5594518691315713      0.3814109
      36.5594274577457128      0.3799200
      36.5594030463598472      0.3755612
      36.5593786349739887      0.3729296
      36.5593542235881372      0.3645538
      36.5593298122022787      0.3840463
      36.5593054008164131      0.3705814
      36.5592809894305546      0.3629957
      36.5592565780447032      0.3651179
      36.5592321666588447      0.3884785
      36.5592077552729791      0.3736085
      36.5591833438871205      0.3591011
      36.5591589325012691      0.3477316
      36.5591345211154106      0.3825740
      36.5591101097295450      0.3566636
      36.5590856983436865      0.3756236
      36.5590612869578351      0.3610832
      36.5590368755719766      0.3760476
      36.5590124641861109      0.3684372
      36.5589880528002524      0.3630828
      36.5589636414144010      0.3597319
      36.5589392300285425      0.3807962
      36.5589148186426769      0.3642713
      36.5588904072568184      0.3565840
      36.5588659958709670      0.3522499
      36.5588415844851014      0.3569027
      36.5588171730992428      0.3812025
      36.5587927617133843      0.3587165
      36.5587683503275329      0.3839493
      36.5587439389416673      0.3631175
      36.5587195275558088      0.3821701
      36.5586951161699503      0.3436503
      36.5586707047840989      0.3605669
      36.5586462933982332      0.3715668
      36.5586218820123747      0.3666919
      36.5585974706265162      0.3680661
      36.5585730592406648      0.3816220
      36.5585486478547992      0.3771552
      36.5585242364689407      0.3722267
      36.5584998250830822      0.3671713
      36.5584754136972307      0.3590550
      36.5584510023113651      0.3629711
      36.5584265909255066      0.3501219
      36.5584021795396481      0.3650493
      36.5583777681537967      0.3549451
      36.5583533567679311      0.3647843
      36.5583289453820726      0.3908593
      36.5583045339962140      0.3568651
      36.5582801226103626      0.3557841
      36.5582557112244970      0.3603562
      36.5582312998386385      0.3787937
      36.5582068884527800      0.3850848
      36.5581824770669286      0.3581561
      36.5581580656810630      0.3518787
      36.5581336542952045      0.3713785
      36.5581092429093459      0.3603415
      36.5580848315234874      0.3679799
      36.5580604201376289      0.3606494
      36.5580360087517704      0.3549123
      36.5580115973659119      0.3522176
      36.5579871859800534      0.3761691
      36.5579627745941949      0.3790469
      36.5579383632083363      0.3483802
      36.5579139518224778      0.3691601
      36.5578895404366122      0.3631352
      36.5578651290507608      0.3738529
      36.5578407176649023      0.3649153
      36.5578163062790438      0.3568980
      36.5577918948931782      0.3802100
      36.5577674835073267      0.3749246
      36.5577430721214682      0.3735135
      36.5577186607356097      0.3690655
      36.5576942493497441      0.3681305
      36.5576698379638927      0.3769962
      36.5576454265780342      0.3696412
      36.5576210151921757      0.3769993
      36.5575966038063100      0.3818856
      36.5575721924204586      0.3628431
      36.5575477810346001      0.3720151
      36.5575233696487416      0.3683519
      36.5574989582628760      0.3762971
      36.5574745468770246      0.3744797
      36.5574501354911661      0.3601197
      36.5574257241053076      0.3590834
      36.5574013127194419      0.3875710
      36.5573769013335905      0.3923116
      36.5573524899477320      0.3663716
      36.5573280785618735      0.4016481
      36.5573036671760079      0.3809589
      36.5572792557901565      0.3777120
      36.5572548444042980      0.3760932
      36.5572304330184394      0.3727835
      36.5572060216325738      0.3732475
      36.5571816102467224      0.3697045
      36.5571571988608639      0.3866813
      36.5571327874750054      0.3939835
      36.5571083760891398      0.3803266
      36.5570839647032884      0.3835826
      36.5570595533174298      0.3999519
      36.5570351419315713      0.3842004
      36.5570107305457057      0.3821838
      36.5569863191598543      0.3743761
      36.5569619077739958      0.3977183
      36.5569374963881373      0.3824136
      36.5569130850022717      0.3755285
      36.5568886736164202      0.4072727
      36.5568642622305617      0.4047182
      36.5568398508446961      0.3959230
      36.5568154394588376      0.3743870
      36.5567910280729862      0.3963903
      36.5567666166871277      0.3997453
      36.5567422053012621      0.3878508
      36.5567177939154035      0.4151755
      36.5566933825295521      0.3866901
      36.5566689711436936      0.3968523
      36.5566445597578280      0.3802702
      36.5566201483719695      0.4167873
      36.5565957369861110      0.4039451
      36.5565713256002596      0.3898664
      36.5565469142143940      0.3997179
      36.5565225028285354      0.3928443
      36.5564980914426769      0.4057156
      36.5564736800568255      0.4043213
      36.5564492686709599      0.3889574
