Scan:    103        G34_43MM4 2011-01-20 +20 44 26.0
                               Counts  
         GHz-LSR                 RR
      36.5530351249085825     -0.7498485
      36.5530107128124158     -0.7557786
      36.5529863007162561     -0.7438675
      36.5529618886200964     -0.7691103
      36.5529374765239226     -0.7738765
      36.5529130644277629     -0.7487536
      36.5528886523315961     -0.7540666
      36.5528642402354365     -0.7857845
      36.5528398281392697     -0.7651996
      36.5528154160431029     -0.7579404
      36.5527910039469361     -0.7451440
      36.5527665918507765     -0.7852909
      36.5527421797546097     -0.7524284
      36.5527177676584500     -0.7574853
      36.5526933555622762     -0.7525885
      36.5526689434661165     -0.7613524
      36.5526445313699568     -0.7543176
      36.5526201192737901     -0.7631546
      36.5525957071776304     -0.7640496
      36.5525712950814565     -0.7377342
      36.5525468829852969     -0.7639672
      36.5525224708891301     -0.7544758
      36.5524980587929704     -0.7710944
      36.5524736466968037     -0.7467314
      36.5524492346006369     -0.7713872
      36.5524248225044701     -0.7848443
      36.5524004104083104     -0.7510334
      36.5523759983121437     -0.7616735
      36.5523515862159840     -0.7723318
      36.5523271741198172     -0.7600392
      36.5523027620236505     -0.7597957
      36.5522783499274908     -0.7660343
      36.5522539378313240     -0.7724273
      36.5522295257351644     -0.7761875
      36.5522051136389905     -0.7636436
      36.5521807015428308     -0.7549242
      36.5521562894466641     -0.7645240
      36.5521318773505044     -0.7636919
      36.5521074652543305     -0.7604328
      36.5520830531581709     -0.7579902
      36.5520586410620112     -0.7557633
      36.5520342289658444     -0.7580992
      36.5520098168696848     -0.7444115
      36.5519854047735109     -0.7574515
      36.5519609926773512     -0.7617120
      36.5519365805811844     -0.7500749
      36.5519121684850248     -0.7636163
      36.5518877563888580     -0.7656445
      36.5518633442926912     -0.7537524
      36.5518389321965245     -0.7752219
      36.5518145201003648     -0.7648654
      36.5517901080041980     -0.7489358
      36.5517656959080384     -0.7563930
      36.5517412838118716     -0.7561371
      36.5517168717157048     -0.7506059
      36.5516924596195452     -0.7737080
      36.5516680475233784     -0.7728026
      36.5516436354272187     -0.7627720
      36.5516192233310449     -0.7706549
      36.5515948112348852     -0.7534809
      36.5515703991387184     -0.7658318
      36.5515459870425587     -0.7585019
      36.5515215749463849     -0.7856591
      36.5514971628502252     -0.7523684
      36.5514727507540584     -0.7526184
      36.5514483386578988     -0.7669290
      36.5514239265617391     -0.7532743
      36.5513995144655652     -0.7608147
      36.5513751023694056     -0.7674475
      36.5513506902732388     -0.7490807
      36.5513262781770791     -0.7667246
      36.5513018660809124     -0.7601489
      36.5512774539847456     -0.7625960
      36.5512530418885788     -0.7536602
      36.5512286297924192     -0.7511048
      36.5512042176962524     -0.7509642
      36.5511798056000927     -0.7509313
      36.5511553935039259     -0.7510660
      36.5511309814077592     -0.7543312
      36.5511065693115995     -0.7537951
      36.5510821572154327     -0.7623003
      36.5510577451192731     -0.7554120
      36.5510333330230992     -0.7605719
      36.5510089209269395     -0.7472073
      36.5509845088307728     -0.7716661
      36.5509600967346131     -0.7572998
      36.5509356846384463     -0.7583898
      36.5509112725422796     -0.7492567
      36.5508868604461128     -0.7444560
      36.5508624483499531     -0.7558991
      36.5508380362537935     -0.7592460
      36.5508136241576267     -0.7518504
      36.5507892120614599     -0.7628810
      36.5507647999652932     -0.7571186
      36.5507403878691335     -0.7533253
      36.5507159757729667     -0.7579724
      36.5506915636768070     -0.7636363
      36.5506671515806332     -0.7583085
      36.5506427394844735     -0.7535194
      36.5506183273883067     -0.7556439
      36.5505939152921471     -0.7642631
      36.5505695031959874     -0.7652182
      36.5505450910998135     -0.7588826
      36.5505206790036539     -0.7641918
      36.5504962669074871     -0.7654400
      36.5504718548113274     -0.7654751
      36.5504474427151536     -0.7596767
      36.5504230306189939     -0.7654462
      36.5503986185228271     -0.7433695
      36.5503742064266675     -0.7556996
      36.5503497943305007     -0.7650768
      36.5503253822343339     -0.7707720
      36.5503009701381671     -0.7581823
      36.5502765580420075     -0.7548339
