Scan:     48           G10_47 2011-01-20 +16 03 03.0
                                 Ta    
         GHz-LSR                 RR
      36.5516964356176146     -0.5082836
      36.5516720237471944     -0.6578731
      36.5516476118767670     -0.4834877
      36.5516232000063468     -0.4489025
      36.5515987881359266     -0.1284322
      36.5515743762655063     -0.4597149
      36.5515499643950719     -0.6436197
      36.5515255525246516     -0.1385533
      36.5515011406542314     -0.6459302
      36.5514767287838040     -0.4814825
      36.5514523169133838     -0.4452727
      36.5514279050429636     -0.8198969
      36.5514034931725291     -0.6009440
      36.5513790813021089     -0.4741275
      36.5513546694316886     -0.5034140
      36.5513302575612613     -0.4713463
      36.5513058456908411     -0.5227408
      36.5512814338204208     -0.7398878
      36.5512570219499935     -0.3488750
      36.5512326100795661     -0.6529655
      36.5512081982091459     -0.1210468
      36.5511837863387257     -0.6924578
      36.5511593744682983      0.2444005
      36.5511349625978781     -0.3440680
      36.5511105507274578     -0.4194701
      36.5510861388570234     -0.0905399
      36.5510617269866032     -0.1181932
      36.5510373151161829     -0.1645995
      36.5510129032457556     -0.3428308
      36.5509884913753353      0.2733232
      36.5509640795049151     -0.4830640
      36.5509396676344807     -0.6065289
      36.5509152557640604      0.1816977
      36.5508908438936402     -0.2544769
      36.5508664320232128     -0.6166189
      36.5508420201527926     -0.3352232
      36.5508176082823724     -0.1573347
      36.5507931964119450      0.1076097
      36.5507687845415177     -0.2865106
      36.5507443726710974     -0.3841494
      36.5507199608006772      0.1122429
      36.5506955489302499     -0.2865204
      36.5506711370598296     -0.2002404
      36.5506467251894094     -0.1746056
      36.5506223133189749     -0.0770678
      36.5505979014485547     -0.0592612
      36.5505734895781345     -0.4841749
      36.5505490777077071     -0.1863801
      36.5505246658372869     -0.0417627
      36.5505002539668666     -0.0935754
      36.5504758420964322     -0.1861083
      36.5504514302260120     -0.3059462
      36.5504270183555917     -0.1414758
      36.5504026064851715     -0.0869320
      36.5503781946147441      0.1348921
      36.5503537827443239     -0.1484649
      36.5503293708738966     -0.0395608
      36.5503049590034692     -0.0849232
      36.5502805471330490     -0.1150183
      36.5502561352626287      0.1169945
      36.5502317233922014     -0.1166744
      36.5502073115217812      0.1943211
      36.5501828996513538      0.0935092
      36.5501584877809265     -0.1048096
      36.5501340759105062     -0.2990787
      36.5501096640400860      0.0460657
      36.5500852521696658      0.0916515
      36.5500608402992384      0.1303852
      36.5500364284288182     -0.2272962
      36.5500120165583908     -0.1684638
      36.5499876046879635      0.0400265
      36.5499631928175432      0.0677075
      36.5499387809471230      0.2106441
      36.5499143690766957      0.0445730
      36.5498899572062754      0.0227519
      36.5498655453358481      0.0628355
      36.5498411334654207      0.1449040
      36.5498167215950005      0.2200627
      36.5497923097245803     -0.0872929
      36.5497678978541600      0.3230439
      36.5497434859837327      0.1941154
      36.5497190741133053     -0.0316474
      36.5496946622428851     -0.0088530
      36.5496702503724578     -0.3248648
      36.5496458385020375     -0.0156933
      36.5496214266316173      0.3252547
      36.5495970147611899      0.0337854
      36.5495726028907626      0.1572941
      36.5495481910203424      0.3804359
      36.5495237791499150     -0.0683651
      36.5494993672794948      0.3053980
      36.5494749554090745      0.2223226
      36.5494505435386472     -0.0598595
      36.5494261316682270     -0.1355278
      36.5494017197977996      0.0928797
      36.5493773079273723      0.0496139
      36.5493528960569520     -0.0265994
      36.5493284841865318      0.0697932
      36.5493040723161116     -0.0647335
      36.5492796604456842      0.1448810
      36.5492552485752569      0.1547488
      36.5492308367048366      0.0304391
      36.5492064248344093      0.1906606
      36.5491820129639891      0.1621523
      36.5491576010935688      0.0949884
      36.5491331892231415      0.0463714
      36.5491087773527141      0.3084877
      36.5490843654822939      0.1120512
      36.5490599536118665      0.1087290
      36.5490355417414463     -0.0206355
      36.5490111298710261      0.1395442
      36.5489867180006058     -0.0538909
      36.5489623061301785      0.1482608
      36.5489378942597511      0.0380674
      36.5489134823893309      0.0037306
      36.5488890705189036      0.1866332
      36.5488646586484833      0.0113039
      36.5488402467780631      0.2264744
      36.5488158349076357      0.1236943
      36.5487914230372084      0.3159623
      36.5487670111667882     -0.0681122
      36.5487425992963608      0.2159735
      36.5487181874259406      0.1963922
      36.5486937755555203      0.1487963
      36.5486693636851001      0.1046879
      36.5486449518146657      0.1775334
      36.5486205399442454      0.0776937
      36.5485961280738252      0.0668706
      36.5485717162033978      0.0916331
      36.5485473043329776      0.1251615
      36.5485228924625574      0.2182694
      36.5484984805921229      0.2515531
      36.5484740687217027     -0.0594483
      36.5484496568512824      0.0274675
      36.5484252449808551      0.1885904
      36.5484008331104349      0.0079278
      36.5483764212400146      0.0499345
      36.5483520093695873      0.1955432
      36.5483275974991599      0.0802432
      36.5483031856287397      0.0760732
      36.5482787737583195     -0.0025092
      36.5482543618878921      0.0792179
      36.5482299500174719      0.1143185
      36.5482055381470516      0.2009499
      36.5481811262766172      0.0374786
      36.5481567144061970      0.1149780
      36.5481323025357767      0.2456786
      36.5481078906653494      0.2241172
      36.5480834787949291      0.0944856
      36.5480590669245089      0.1201200
      36.5480346550540744      0.2543281
      36.5480102431836542      0.2971753
      36.5479858313132340      0.0246321
      36.5479614194428066      0.1754699
      36.5479370075723864      0.1700293
      36.5479125957019662      0.0786186
      36.5478881838315388      0.0412168
      36.5478637719611115      0.1101837
      36.5478393600906912      0.1884100
      36.5478149482202710      0.1559813
      36.5477905363498436      0.3481412
      36.5477661244794234      0.0267877
      36.5477417126090032      0.1646075
      36.5477173007385687      0.1225962
      36.5476928888681485      0.0395582
      36.5476684769977282      0.0048727
      36.5476440651273009      0.0692143
      36.5476196532568807      0.0672435
      36.5475952413864604      0.0601171
      36.5475708295160260      0.0920610
      36.5475464176456057      0.1022807
      36.5475220057751855      0.0822775
      36.5474975939047653      0.0918709
      36.5474731820343379      0.2501716
      36.5474487701639177      0.2004717
      36.5474243582934903      0.1417213
      36.5473999464230630     -0.0954212
      36.5473755345526428      0.0531214
      36.5473511226822225      0.1106200
      36.5473267108117952      0.1022733
      36.5473022989413749      0.0689005
      36.5472778870709547      0.1005833
      36.5472534752005203      0.1394457
      36.5472290633301000     -0.0764850
      36.5472046514596798      0.1454785
      36.5471802395892595      0.0727977
      36.5471558277188322      0.1787072
      36.5471314158484120      0.0111634
      36.5471070039779846      0.1172930
      36.5470825921075573      0.0682117
      36.5470581802371370      0.0958814
      36.5470337683667168      0.0703394
      36.5470093564962895      0.1513591
      36.5469849446258692      0.0077950
      36.5469605327554419      0.0598763
      36.5469361208850145      0.0629027
      36.5469117090145943      0.1790935
      36.5468872971441741      0.0076999
      36.5468628852737538      0.0986424
      36.5468384734033265      0.0960109
      36.5468140615328991      0.2630982
      36.5467896496624789      0.1056660
      36.5467652377920516      0.0554862
      36.5467408259216313      0.0702719
      36.5467164140512111      0.1115916
      36.5466920021807837      0.1155398
      36.5466675903103635     -0.0358110
      36.5466431784399362     -0.0213119
      36.5466187665695088     -0.0666526
      36.5465943546990886     -0.1492790
      36.5465699428286683      0.0905429
      36.5465455309582410      0.0675034
      36.5465211190878208      0.1087129
      36.5464967072173934     -0.0047909
      36.5464722953469661      0.0083349
      36.5464478834765458      0.1259603
      36.5464234716061256     -0.0357063
      36.5463990597357054      0.0120953
      36.5463746478652780      0.0636949
      36.5463502359948507      0.0448145
      36.5463258241244304     -0.0354154
      36.5463014122540031      0.0207624
      36.5462770003835828     -0.1059868
      36.5462525885131626     -0.0334327
      36.5462281766427353     -0.0813237
      36.5462037647723079     -0.1733921
      36.5461793529018877     -0.0820846
      36.5461549410314603      0.0880094
      36.5461305291610401     -0.1059368
      36.5461061172906199      0.0467321
      36.5460817054201996     -0.0052735
      36.5460572935497723      0.1155953
      36.5460328816793449     -0.0087720
      36.5460084698089247     -0.0035981
      36.5459840579384974     -0.2053309
      36.5459596460680771     -0.0238538
      36.5459352341976569     -0.0822366
      36.5459108223272295     -0.1262391
      36.5458864104568022     -0.0718864
      36.5458619985863820     -0.1479791
      36.5458375867159546     -0.1552172
      36.5458131748455344     -0.0316405
      36.5457887629751141     -0.1894931
      36.5457643511046939     -0.0145596
      36.5457399392342595     -0.1641285
      36.5457155273638392      0.0382257
      36.5456911154934190      0.0324199
      36.5456667036229916     -0.0465380
      36.5456422917525714      0.0002468
      36.5456178798821512     -0.0528059
      36.5455934680117167     -0.1662005
      36.5455690561412965      0.0063552
      36.5455446442708762     -0.0640923
      36.5455202324004489     -0.0945914
      36.5454958205300287     -0.0177569
      36.5454714086596084     -0.1697573
      36.5454469967891811     -0.0954867
      36.5454225849187537     -0.0077825
      36.5453981730483335     -0.1840523
      36.5453737611779133     -0.1595427
      36.5453493493074859     -0.2690365
      36.5453249374370657      0.0215226
      36.5453005255666454     -0.0367184
      36.5452761136962110     -0.1423547
      36.5452517018257907     -0.2451620
      36.5452272899553705     -0.0999671
      36.5452028780849432     -0.1551667
      36.5451784662145229     -0.0503318
      36.5451540543441027     -0.1247742
      36.5451296424736682     -0.0914832
      36.5451052306032480     -0.1474363
      36.5450808187328278     -0.0930277
      36.5450564068624004     -0.1673868
      36.5450319949919802     -0.1407042
      36.5450075831215599     -0.1382950
      36.5449831712511397     -0.1975519
      36.5449587593807053     -0.1454802
      36.5449343475102850     -0.2109017
      36.5449099356398648     -0.2075116
      36.5448855237694374     -0.0786545
      36.5448611118990172     -0.1362341
      36.5448367000285970     -0.1055529
      36.5448122881581625     -0.2714950
      36.5447878762877423     -0.2016172
      36.5447634644173220     -0.1029174
      36.5447390525468947     -0.2051373
      36.5447146406764745     -0.1924890
      36.5446902288060542     -0.2020263
      36.5446658169356198     -0.2581305
      36.5446414050651995     -0.1859627
      36.5446169931947793     -0.2154049
      36.5445925813243591     -0.1910630
      36.5445681694539317     -0.2097047
      36.5445437575835115     -0.2272278
      36.5445193457130841     -0.2181517
      36.5444949338426568     -0.2042746
      36.5444705219722366     -0.2456829
      36.5444461101018163     -0.2624434
      36.5444216982313890     -0.2845157
      36.5443972863609687     -0.2321754
      36.5443728744905485     -0.1080266
      36.5443484626201140     -0.2531915
      36.5443240507496938     -0.2959729
      36.5442996388792736     -0.2528560
      36.5442752270088533     -0.1587389
      36.5442508151384260     -0.2400527
      36.5442264032680058     -0.2794251
